Order_ID,Customer_Name,Customer_ID,Product_Name,Category,Sub_Category,Sales,Profit,Discount,Quantity,Order_Date,Region,Country,State,Payment_Mode,Year,Month,Month_Name,Quarter,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Is_Month_Start,Is_Month_End,Year_Month,Season,Is_Holiday_Season,Unit_Price,Profit_Margin_Pct,Is_Profitable,Discounted_Price,Sales_Bucket,Customer_Total_Spent,Customer_Total_Orders,Customer_Avg_Order_Value,Customer_Total_Profit,Customer_Avg_Discount,Customer_First_Purchase,Customer_Last_Purchase,Customer_Tenure_Days,Customer_Recency_Days,Customer_Segment,Product_Total_Sales,Product_Total_Quantity,Product_Avg_Price,Product_Total_Profit,Product_Order_Count,Product_Performance
ORD-000061,Michael Hill,CUST-00274,Nothing Phone 2,Technology,Phones,2661.84,1330.92,0.0,1,2021-08-09,South,United States,Florida,Debit Card,2021,8,August,3,9,0,Monday,32,0,0,0,2021-08,Summer,0,2661.84,50.0,1,2661.84,Very High,62726.08,13,4825.083076923077,27853.87,0.12307692307692308,2019-04-18,2024-10-18,2010,583,Platinum,249281.32,99,6737.332972972973,104783.33,37,Top
ORD-000062,Carol Hill,CUST-00429,Prismacolor Colored Pencils,Office Supplies,Art,1596.48,798.24,0.0,1,2019-05-29,West,Australia,Victoria,Google Pay,2019,5,May,2,29,2,Wednesday,22,0,0,1,2019-05,Spring,0,1596.48,50.0,1,1596.48,Very High,11750.48,5,2350.096,4979.99,0.05,2019-05-29,2024-04-23,1791,761,Bronze,185989.93,121,4227.043863636363,79361.0,44,High
ORD-000063,Jessica Garcia,CUST-00449,Nothing Phone 2,Technology,Phones,4258.94,2342.42,0.2,2,2022-03-31,Central,Canada,Manitoba,PayPal,2022,3,March,1,31,3,Thursday,13,0,0,1,2022-03,Spring,0,2129.47,55.0,1,3407.15,Very High,17229.34,7,2461.3342857142857,7522.3,0.07857142857142858,2021-02-28,2023-09-01,915,996,Bronze,249281.32,99,6737.332972972973,104783.33,37,Top
ORD-000064,Mark Scott,CUST-00233,Breville Toaster Oven,Office Supplies,Appliances,10238.85,5631.37,0.0,5,2022-03-11,West,United States,California,Apple Pay,2022,3,March,1,11,4,Friday,10,0,0,0,2022-03,Spring,0,2047.77,55.0,1,10238.85,Premium,27186.1,11,2471.4636363636364,12950.44,0.02727272727272728,2019-02-13,2024-09-16,2042,615,Silver,215732.57,114,5677.172894736842,96629.16,38,Top
ORD-000065,Donald Clark,CUST-00140,Amazon Basics Chair,Furniture,Chairs,2276.96,1024.63,0.0,4,2024-04-01,East,United States,New York,Google Pay,2024,4,April,2,1,0,Monday,14,0,1,0,2024-04,Spring,0,569.24,45.0,1,2276.96,Very High,34572.93,8,4321.61625,14661.77,0.0375,2019-06-28,2024-05-03,1771,751,Silver,49950.81,98,1427.166,21053.34,35,Low
ORD-000066,Deborah Miller,CUST-00332,Prepac Kingston Bookcase,Furniture,Bookcases,6545.28,3927.17,0.0,4,2024-02-23,Central,United States,Wisconsin,PayPal,2024,2,February,1,23,4,Friday,8,0,0,1,2024-02,Winter,0,1636.32,60.0,1,6545.28,Premium,61828.67,13,4756.051538461538,29065.969999999998,0.04615384615384615,2021-07-07,2024-12-04,1246,536,Platinum,184576.9,115,4394.688095238095,76387.52,42,High
ORD-000067,Linda Campbell,CUST-00291,Amazon Basics Chair,Furniture,Chairs,796.94,239.08,0.3,2,2022-04-23,South,United States,North Carolina,Bank Transfer,2022,4,April,2,23,5,Saturday,16,1,0,1,2022-04,Spring,0,398.47,30.0,1,557.86,High,32657.870000000003,13,2512.1438461538464,14507.23,0.06538461538461539,2019-06-05,2024-08-15,1898,647,Silver,49950.81,98,1427.166,21053.34,35,Low
ORD-000068,Sandra Jackson,CUST-00168,Apple Watch Ultra,Technology,Accessories,3334.41,1833.93,0.0,3,2024-10-11,Central,Canada,Ontario,Debit Card,2024,10,October,4,11,4,Friday,41,0,0,0,2024-10,Fall,0,1111.47,55.0,1,3334.41,Very High,44237.48,14,3159.82,15635.61,0.05357142857142857,2020-09-04,2024-10-11,1498,590,Gold,122206.13,116,2909.669761904762,52555.85,42,Medium
ORD-000069,Matthew Smith,CUST-00166,IKEA Kallax Shelf,Furniture,Bookcases,1839.13,827.61,0.15,2,2024-05-09,Central,United States,Ohio,PayPal,2024,5,May,2,9,3,Thursday,19,0,0,0,2024-05,Spring,0,919.56,45.0,1,1563.26,Very High,19372.059999999998,6,3228.6766666666663,8865.77,0.17500000000000002,2020-06-10,2024-05-09,1429,745,Bronze,112511.37,113,2744.179756097561,45975.5,41,Medium
ORD-000070,Sarah Robinson,CUST-00155,Google Pixel 8 Pro,Technology,Phones,2338.36,1169.18,0.15,1,2022-09-12,West,United States,Washington,Google Pay,2022,9,September,3,12,0,Monday,37,0,0,0,2022-09,Fall,0,2338.36,50.0,1,1987.61,Very High,40599.229999999996,14,2899.9449999999997,16642.53,0.11071428571428572,2019-02-20,2024-10-02,2051,599,Gold,342363.24,134,6987.004897959184,150352.24000000002,49,Top
ORD-000071,Nancy Nguyen,CUST-00239,IKEA Skadis Pegboard,Furniture,Furnishings,4347.76,1304.33,0.2,5,2020-04-29,East,United Kingdom,Northern Ireland,Google Pay,2020,4,April,2,29,2,Wednesday,18,0,0,1,2020-04,Spring,0,869.55,30.0,1,3478.21,Very High,45512.81,9,5056.978888888889,17952.920000000002,0.08888888888888889,2019-11-05,2024-03-23,1600,792,Gold,132117.55,131,3072.5011627906974,57042.63,43,High
ORD-000072,Mark Jones,CUST-00354,Microsoft Office 365,Technology,Software,6861.36,2058.41,0.0,3,2022-06-27,East,United States,New York,PayPal,2022,6,June,2,27,0,Monday,26,0,0,1,2022-06,Summer,0,2287.12,30.0,1,6861.36,Premium,50927.21,11,4629.746363636364,20457.3,0.06363636363636364,2019-07-20,2024-07-19,1826,674,Platinum,250782.69999999998,124,5699.606818181818,105396.20999999999,44,Top
ORD-000073,William Taylor,CUST-00113,Tableau Desktop,Technology,Software,3621.89,1629.85,0.0,1,2021-06-23,South,United States,Maryland,Apple Pay,2021,6,June,2,23,2,Wednesday,25,0,0,1,2021-06,Summer,0,3621.89,45.0,1,3621.89,Very High,30517.399999999998,9,3390.822222222222,11723.57,0.08333333333333333,2019-06-22,2023-05-28,1436,1092,Silver,294343.94,89,9811.464666666667,117448.82,30,Top
ORD-000074,Dorothy Smith,CUST-00213,Breville Espresso Machine,Office Supplies,Appliances,8085.96,2830.09,0.0,4,2023-03-11,Central,United States,Minnesota,Debit Card,2023,3,March,1,11,5,Saturday,10,1,0,0,2023-03,Spring,0,2021.49,35.0,1,8085.96,Premium,51680.47,15,3445.364666666667,22558.02,0.030000000000000002,2019-11-13,2024-09-05,1758,626,Platinum,264511.96,139,5750.26,114795.38,46,Top
ORD-000075,Timothy Thomas,CUST-00349,AirPods Pro 2,Technology,Accessories,4606.36,1842.54,0.0,2,2021-10-10,South,United States,Louisiana,PayPal,2021,10,October,4,10,6,Sunday,40,1,0,0,2021-10,Fall,0,2303.18,40.0,1,4606.36,Very High,14932.78,6,2488.7966666666666,5748.17,0.08333333333333333,2020-08-25,2024-10-28,1525,573,Bronze,201758.57,90,5934.075588235294,85632.2,34,High
ORD-000076,Mark Johnson,CUST-00470,Belkin USB-C Hub,Technology,Accessories,3792.24,1516.9,0.15,2,2019-11-16,South,United States,Virginia,Apple Pay,2019,11,November,4,16,5,Saturday,46,1,0,0,2019-11,Fall,1,1896.12,40.0,1,3223.4,Very High,19232.54,9,2136.948888888889,8279.35,0.022222222222222223,2019-11-08,2024-06-10,1676,713,Bronze,235899.69,109,6048.71,101576.29,39,Top
ORD-000077,Timothy Moore,CUST-00085,Boise X-9 Copy Paper,Office Supplies,Paper,345.88,155.65,0.0,2,2020-09-05,South,United States,South Carolina,Google Pay,2020,9,September,3,5,5,Saturday,36,1,1,0,2020-09,Fall,0,172.94,45.0,1,345.88,Medium,38615.08,13,2970.3907692307694,17413.32,0.12692307692307692,2019-01-18,2024-12-11,2154,529,Gold,15426.27,98,416.92621621621623,6435.1,37,Low
ORD-000078,Matthew Nguyen,CUST-00368,Nespresso VertuoNext,Office Supplies,Appliances,2744.72,960.65,0.15,3,2021-04-21,South,United States,Tennessee,Bank Transfer,2021,4,April,2,21,2,Wednesday,16,0,0,1,2021-04,Spring,0,914.91,35.0,1,2333.01,Very High,40810.5,10,4081.05,19557.22,0.16499999999999998,2019-02-14,2024-07-21,1984,672,Gold,104729.83,102,2618.24575,44176.53,40,Medium
ORD-000079,Mary Nelson,CUST-00263,Strathmore Sketch Pad,Office Supplies,Art,3104.4,1707.42,0.0,3,2020-06-24,Central,Germany,Hesse,Bank Transfer,2020,6,June,2,24,2,Wednesday,26,0,0,1,2020-06,Summer,0,1034.8,55.0,1,3104.4,Very High,18412.79,10,1841.279,7729.21,0.1,2019-04-12,2024-08-19,1956,643,Bronze,105549.6,107,2777.621052631579,46700.51,38,Medium
ORD-000080,Matthew Walker,CUST-00371,iPhone 15,Technology,Phones,1811.91,634.17,0.0,3,2022-06-16,Central,Germany,Baden-Wurttemberg,Google Pay,2022,6,June,2,16,3,Thursday,24,0,0,0,2022-06,Summer,0,603.97,35.0,1,1811.91,Very High,38953.880000000005,13,2996.452307692308,15529.17,0.06923076923076923,2019-06-04,2024-02-03,1705,841,Gold,72778.4,131,1548.4765957446807,31693.35,47,Medium
ORD-000081,David Gonzalez,CUST-00297,Acer Swift 5,Technology,Laptops,1469.32,808.13,0.1,1,2021-06-11,East,United Kingdom,England,Credit Card,2021,6,June,2,11,4,Friday,23,0,0,0,2021-06,Summer,0,1469.32,55.0,1,1322.39,Very High,31229.52,10,3122.952,14148.529999999999,0.06999999999999999,2020-08-17,2024-11-21,1557,549,Silver,179828.68,119,4386.0653658536585,77400.64,41,High
ORD-000082,Kimberly Perez,CUST-00479,Breville Espresso Machine,Office Supplies,Appliances,1718.27,601.39,0.15,1,2019-10-10,Central,United States,Michigan,Google Pay,2019,10,October,4,10,3,Thursday,41,0,0,0,2019-10,Fall,0,1718.27,35.0,1,1460.53,Very High,42835.11,12,3569.5925,16692.82,0.05833333333333333,2019-01-08,2023-06-02,1606,1087,Gold,264511.96,139,5750.26,114795.38,46,Top
ORD-000083,Andrew King,CUST-00192,Oxford Binder,Office Supplies,Binders,1077.44,323.23,0.0,1,2023-09-18,South,United States,Georgia,Bank Transfer,2023,9,September,3,18,0,Monday,38,0,0,0,2023-09,Fall,0,1077.44,30.0,1,1077.44,Very High,75742.9,13,5826.376923076923,34989.869999999995,0.04615384615384616,2019-11-28,2024-11-08,1807,562,Platinum,137535.22,132,3354.5175609756097,59943.39,41,High
ORD-000084,William White,CUST-00042,Tableau Desktop,Technology,Software,18109.45,8149.25,0.0,5,2023-03-19,East,United Kingdom,Northern Ireland,Debit Card,2023,3,March,1,19,6,Sunday,11,1,0,0,2023-03,Spring,0,3621.89,45.0,1,18109.45,Premium,44238.43,6,7373.071666666667,20381.5,0.041666666666666664,2019-01-25,2024-10-07,2082,594,Gold,294343.94,89,9811.464666666667,117448.82,30,Top
ORD-000085,Linda Taylor,CUST-00271,Salesforce CRM,Technology,Software,794.94,397.47,0.0,3,2023-05-29,Central,United States,Illinois,Credit Card,2023,5,May,2,29,0,Monday,22,0,0,1,2023-05,Spring,0,264.98,50.0,1,794.94,High,19737.88,7,2819.697142857143,7872.17,0.049999999999999996,2019-08-14,2023-12-25,1594,881,Bronze,22695.550000000003,91,667.5161764705883,9392.89,34,Low
ORD-000086,Mark Rodriguez,CUST-00153,Greenmade Storage Bin,Office Supplies,Storage,2233.01,893.2,0.0,1,2019-04-04,Central,Germany,North Rhine-Westphalia,Apple Pay,2019,4,April,2,4,3,Thursday,14,0,1,0,2019-04,Spring,0,2233.01,40.0,1,2233.01,Very High,70738.62,15,4715.907999999999,29978.309999999998,0.05333333333333334,2019-04-04,2024-12-10,2077,530,Platinum,208718.81000000003,106,5351.764358974359,91655.81000000001,39,High
ORD-000087,Carol Harris,CUST-00422,Herman Miller Desk,Furniture,Tables,412.75,206.37,0.1,3,2023-04-03,Central,Canada,British Columbia,Google Pay,2023,4,April,2,3,0,Monday,14,0,1,0,2023-04,Spring,0,137.58,50.0,1,371.48,Medium,15621.77,10,1562.1770000000001,5937.12,0.05,2019-09-29,2024-08-15,1782,647,Bronze,16716.35,119,439.90394736842103,6846.25,38,Low
ORD-000088,Mark Nguyen,CUST-00017,Moleskine Art Notebook,Office Supplies,Art,9462.7,2838.81,0.0,5,2020-04-07,Central,United States,Indiana,Credit Card,2020,4,April,2,7,1,Tuesday,15,0,1,0,2020-04,Spring,0,1892.54,30.0,1,9462.7,Premium,39782.01,10,3978.201,18658.85,0.015,2019-03-19,2024-08-28,1989,634,Gold,196824.15,111,5179.582894736842,80598.56,38,High
ORD-000089,Jessica Torres,CUST-00106,LG Gram 17,Technology,Laptops,5638.81,2255.52,0.05,3,2021-09-12,Central,Canada,Quebec,Google Pay,2021,9,September,3,12,6,Sunday,36,1,0,0,2021-09,Fall,0,1879.6,40.0,1,5356.87,Premium,37025.479999999996,10,3702.548,16626.42,0.025,2020-03-31,2023-07-19,1205,1040,Gold,210317.74,111,6185.815882352941,85957.29,34,Top
ORD-000090,Emily Scott,CUST-00126,Dell XPS 15,Technology,Laptops,10913.52,5456.76,0.0,3,2019-07-19,Central,Canada,Alberta,Debit Card,2019,7,July,3,19,4,Friday,29,0,0,0,2019-07,Summer,0,3637.84,50.0,1,10913.52,Premium,74803.14,13,5754.087692307692,34193.94,0.1,2019-05-07,2024-09-16,1959,615,Platinum,270837.19,81,7738.2054285714285,112461.07,35,Top
ORD-000091,Steven Young,CUST-00072,KitchenAid Water Filter,Office Supplies,Appliances,96.84,48.42,0.0,3,2019-08-20,East,United Kingdom,Northern Ireland,Google Pay,2019,8,August,3,20,1,Tuesday,34,0,0,0,2019-08,Summer,0,32.28,50.0,1,96.84,Low,16631.81,11,1511.9827272727273,7362.0,0.05454545454545454,2019-03-31,2024-10-12,2022,589,Bronze,2708.29,87,87.36419354838709,1158.6,31,Low
ORD-000092,Christopher Scott,CUST-00296,Staples Copy Paper,Office Supplies,Paper,1758.29,439.57,0.3,3,2022-07-30,Central,United States,Illinois,Apple Pay,2022,7,July,3,30,5,Saturday,30,1,0,1,2022-07,Summer,0,586.1,25.0,1,1230.8,Very High,28524.24,15,1901.6160000000002,12305.48,0.07,2019-02-05,2024-11-28,2123,542,Silver,87412.02,115,2081.2385714285715,36197.7,42,Medium
ORD-000093,Donna Adams,CUST-00212,SimpleHuman Trash Can,Furniture,Furnishings,1854.34,741.74,0.2,1,2021-06-24,West,Australia,Queensland,Google Pay,2021,6,June,2,24,3,Thursday,25,0,0,1,2021-06,Summer,0,1854.34,40.0,1,1483.47,Very High,52832.21,16,3302.013125,21964.12,0.06875,2019-09-28,2024-10-29,1858,572,Platinum,229938.63,109,5748.46575,94780.16,40,Top
ORD-000094,John Thomas,CUST-00321,Derwent Graphic Pencils,Office Supplies,Art,2475.6,1485.36,0.0,12,2020-12-18,West,United States,Washington,PayPal,2020,12,December,4,18,4,Friday,51,0,0,0,2020-12,Winter,1,206.3,60.0,1,2475.6,Very High,32474.67,7,4639.238571428571,14982.97,0.0642857142857143,2019-02-12,2024-08-24,2020,638,Silver,25890.68,130,616.4447619047619,11299.029999999999,42,Low
ORD-000095,Joseph Adams,CUST-00403,HP Printer Paper 8.5x11,Office Supplies,Paper,1563.9,703.75,0.0,1,2023-04-11,East,United Kingdom,England,PayPal,2023,4,April,2,11,1,Tuesday,15,0,0,0,2023-04,Spring,0,1563.9,45.0,1,1563.9,Very High,23179.14,10,2317.9139999999998,9008.19,0.005,2019-11-06,2024-05-04,1641,750,Bronze,150134.4,106,3753.3599999999997,59862.17,40,High
ORD-000096,Karen Green,CUST-00095,Keurig K-Elite,Office Supplies,Appliances,4035.22,1210.57,0.1,2,2023-03-22,South,United States,Kentucky,Debit Card,2023,3,March,1,22,2,Wednesday,12,0,0,1,2023-03,Spring,0,2017.61,30.0,1,3631.7,Very High,42896.29,14,3064.0207142857143,19447.34,0.075,2019-04-02,2024-06-23,1909,700,Gold,139663.51,67,4815.983103448276,56465.1,29,High
ORD-000097,Amanda Young,CUST-00469,ASUS ROG Zephyrus,Technology,Laptops,3501.25,875.31,0.0,5,2024-03-11,East,United Kingdom,Wales,Apple Pay,2024,3,March,1,11,0,Monday,11,0,0,0,2024-03,Spring,0,700.25,25.0,1,3501.25,Very High,30519.45,7,4359.921428571429,12079.16,0.0071428571428571435,2019-01-29,2024-05-15,1933,739,Silver,53954.28,81,1860.4924137931034,22618.06,29,Low
ORD-000098,Margaret Nguyen,CUST-00069,Union & Scale Binder,Office Supplies,Binders,764.4,305.76,0.1,3,2024-12-10,East,United Kingdom,Northern Ireland,Bank Transfer,2024,12,December,4,10,1,Tuesday,50,0,0,0,2024-12,Winter,1,254.8,40.0,1,687.96,High,44556.07,13,3427.39,18131.22,0.11153846153846153,2019-06-12,2024-12-10,2008,530,Gold,37936.76,149,654.0820689655172,16640.54,58,Low
ORD-000099,William Wright,CUST-00048,Hbada Office Chair,Furniture,Chairs,11208.37,4483.35,0.15,8,2023-02-28,Central,United States,Minnesota,Credit Card,2023,2,February,1,28,1,Tuesday,9,0,0,1,2023-02,Winter,0,1401.05,40.0,1,9527.11,Premium,43632.65,11,3966.6045454545456,17059.6,0.08181818181818182,2019-05-27,2024-08-23,1915,639,Gold,222024.66,143,4723.928936170213,91962.19,47,Top
ORD-000100,Richard Martinez,CUST-00097,Branch Standing Desk,Furniture,Tables,2767.03,830.11,0.0,1,2019-10-26,Central,United States,Michigan,PayPal,2019,10,October,4,26,5,Saturday,43,1,0,1,2019-10,Fall,0,2767.03,30.0,1,2767.03,Very High,31986.719999999998,6,5331.12,14908.939999999999,0.03333333333333333,2019-08-08,2024-07-08,1796,685,Silver,238794.7,95,7462.334375,98872.91,32,Top
ORD-000101,Donald Moore,CUST-00490,OnePlus 12,Technology,Phones,6085.8,2130.03,0.1,3,2022-05-26,South,United States,Tennessee,Google Pay,2022,5,May,2,26,3,Thursday,21,0,0,1,2022-05,Spring,0,2028.6,35.0,1,5477.22,Premium,46488.24,15,3099.216,18620.45,0.09333333333333332,2019-11-10,2024-03-03,1575,812,Gold,243995.5,118,6256.294871794872,106169.03,39,Top
ORD-000102,Amanda Young,CUST-00469,Sauder Barrister Bookcase,Furniture,Bookcases,4978.6,1742.51,0.0,2,2024-05-15,East,United Kingdom,Wales,Bank Transfer,2024,5,May,2,15,2,Wednesday,20,0,0,0,2024-05,Spring,0,2489.3,35.0,1,4978.6,Very High,30519.45,7,4359.921428571429,12079.16,0.0071428571428571435,2019-01-29,2024-05-15,1933,739,Silver,273692.67000000004,119,6675.430975609757,117577.19,41,Top
ORD-000103,Dorothy Wright,CUST-00283,Staples Copy Paper,Office Supplies,Paper,4186.4,1883.88,0.0,5,2021-09-07,Central,United States,Missouri,Apple Pay,2021,9,September,3,7,1,Tuesday,36,0,1,0,2021-09,Fall,0,837.28,45.0,1,4186.4,Very High,24830.440000000002,6,4138.406666666667,11083.41,0.16666666666666666,2019-05-14,2023-04-16,1433,1134,Silver,87412.02,115,2081.2385714285715,36197.7,42,Medium
ORD-000104,Michael Brown,CUST-00158,MainStays Bookcase,Furniture,Bookcases,876.48,262.94,0.0,2,2023-01-11,West,United States,Oregon,Bank Transfer,2023,1,January,1,11,2,Wednesday,2,0,0,0,2023-01,Winter,0,438.24,30.0,1,876.48,High,13460.28,5,2692.056,5147.63,0.0,2020-10-30,2024-04-26,1274,758,Bronze,46804.03,113,1040.0895555555555,19152.2,45,Low
ORD-000105,Susan Robinson,CUST-00412,Breville Espresso Machine,Office Supplies,Appliances,6064.47,2729.01,0.0,3,2020-02-08,South,United States,Georgia,Debit Card,2020,2,February,1,8,5,Saturday,6,1,0,0,2020-02,Winter,0,2021.49,45.0,1,6064.47,Premium,27018.66,8,3377.3325,14065.02,0.056249999999999994,2019-09-23,2024-12-04,1899,536,Silver,264511.96,139,5750.26,114795.38,46,Top
ORD-000106,Timothy Thomas,CUST-00161,Tombow Dual Brush Pens,Office Supplies,Art,444.14,155.45,0.3,1,2023-02-27,East,United Kingdom,England,Credit Card,2023,2,February,1,27,0,Monday,9,0,0,1,2023-02,Winter,0,444.14,35.0,1,310.9,Medium,62360.6,10,6236.0599999999995,28444.73,0.05,2019-09-13,2024-08-14,1797,648,Platinum,64242.13,109,1366.853829787234,28019.1,47,Medium
ORD-000107,Carol Campbell,CUST-00284,Strathmore Sketch Pad,Office Supplies,Art,3725.28,1862.64,0.1,4,2021-12-04,South,United States,Louisiana,Apple Pay,2021,12,December,4,4,5,Saturday,48,1,1,0,2021-12,Winter,1,931.32,50.0,1,3352.75,Very High,19967.8,7,2852.542857142857,8494.19,0.07857142857142858,2019-11-08,2022-01-07,791,1598,Bronze,105549.6,107,2777.621052631579,46700.51,38,Medium
ORD-000108,Sarah Hernandez,CUST-00256,Canon Photo Paper,Office Supplies,Paper,5118.6,1279.65,0.3,4,2021-10-03,Central,Canada,Alberta,Google Pay,2021,10,October,4,3,6,Sunday,39,1,1,0,2021-10,Fall,0,1279.65,25.0,1,3583.02,Premium,46603.34,15,3106.889333333333,19388.719999999998,0.13666666666666666,2019-02-23,2024-12-06,2113,534,Gold,159133.51,97,4420.375277777778,64562.86,36,High
ORD-000109,Linda Jones,CUST-00236,Autonomous ErgoChair Pro,Furniture,Chairs,5459.18,2456.63,0.0,2,2024-07-02,South,United States,North Carolina,Debit Card,2024,7,July,3,2,1,Tuesday,27,0,1,0,2024-07,Summer,0,2729.59,45.0,1,5459.18,Premium,21964.510000000002,8,2745.5637500000003,8913.1,0.018750000000000003,2020-03-09,2024-07-02,1576,691,Bronze,229422.03,91,6747.706764705882,106986.31,34,Top
ORD-000110,Karen Green,CUST-00095,MacBook Air M2,Technology,Laptops,706.14,247.15,0.0,1,2024-06-23,South,United States,Kentucky,Credit Card,2024,6,June,2,23,6,Sunday,25,1,0,1,2024-06,Summer,0,706.14,35.0,1,706.14,High,42896.29,14,3064.0207142857143,19447.34,0.075,2019-04-02,2024-06-23,1909,700,Gold,59739.45,91,1706.8414285714284,25212.760000000002,35,Low
ORD-000111,Barbara Brown,CUST-00392,Samsung Galaxy S24 Ultra,Technology,Phones,10698.87,3744.6,0.0,3,2019-07-18,West,Australia,Queensland,Debit Card,2019,7,July,3,18,3,Thursday,29,0,0,0,2019-07,Summer,0,3566.29,35.0,1,10698.87,Premium,59509.61,13,4577.662307692308,23865.23,0.011538461538461537,2019-01-28,2024-10-15,2087,586,Platinum,304739.47,97,9830.305483870967,135349.64,31,Top
ORD-000112,Robert Clark,CUST-00363,Zoom Business,Technology,Software,2187.03,984.16,0.15,1,2019-10-06,Central,Canada,Manitoba,Apple Pay,2019,10,October,4,6,6,Sunday,40,1,1,0,2019-10,Fall,0,2187.03,45.0,1,1858.98,Very High,46067.479999999996,14,3290.5342857142855,22581.58,0.04285714285714286,2019-07-02,2024-11-15,1963,555,Gold,250994.19,103,6435.748461538462,103581.74,39,Top
ORD-000113,Linda Robinson,CUST-00338,Hamilton Beach Microwave,Office Supplies,Appliances,494.21,222.39,0.15,1,2024-06-02,Central,United States,Michigan,Credit Card,2024,6,June,2,2,6,Sunday,22,1,1,0,2024-06,Summer,0,494.21,45.0,1,420.08,Medium,53968.89,13,4151.453076923077,19964.33,0.03461538461538462,2020-05-07,2024-10-18,1625,583,Platinum,48141.58,89,1783.0214814814815,22605.6,27,Low
ORD-000114,Timothy Torres,CUST-00370,IKEA LED Floor Lamp,Furniture,Furnishings,4641.66,2320.83,0.0,2,2024-12-08,South,United States,Kentucky,Apple Pay,2024,12,December,4,8,6,Sunday,49,1,0,0,2024-12,Winter,1,2320.83,50.0,1,4641.66,Very High,61460.27,12,5121.689166666666,27288.760000000002,0.05000000000000001,2019-05-06,2024-12-08,2043,532,Platinum,200867.83,94,6277.1196875,80016.41,32,High
ORD-000115,Brian Taylor,CUST-00413,IKEA Markus,Furniture,Chairs,5681.87,3125.03,0.05,3,2023-10-30,South,United States,Kentucky,Debit Card,2023,10,October,4,30,0,Monday,44,0,0,1,2023-10,Fall,0,1893.96,55.0,1,5397.78,Premium,50971.44,13,3920.88,22177.420000000002,0.04615384615384615,2019-01-06,2024-10-09,2103,592,Platinum,174642.85,94,4989.795714285715,71043.33,35,High
ORD-000116,Kenneth Brown,CUST-00130,Avery Heavy-Duty Binder,Office Supplies,Binders,530.72,238.83,0.15,2,2024-11-26,West,Australia,New South Wales,Bank Transfer,2024,11,November,4,26,1,Tuesday,48,0,0,1,2024-11,Fall,1,265.36,45.0,1,451.11,High,32022.04,8,4002.755,13249.789999999999,0.075,2019-07-19,2024-11-26,1957,544,Silver,26473.7,88,802.2333333333333,10843.95,33,Low
ORD-000117,Charles Nelson,CUST-00290,Sauder Barrister Bookcase,Furniture,Bookcases,2489.3,1244.65,0.0,1,2024-02-24,East,United Kingdom,Wales,Google Pay,2024,2,February,1,24,5,Saturday,8,1,0,1,2024-02,Winter,0,2489.3,50.0,1,2489.3,Very High,16743.51,7,2391.93,6295.4400000000005,0.014285714285714287,2019-11-14,2024-02-24,1563,820,Bronze,273692.67000000004,119,6675.430975609757,117577.19,41,Top
ORD-000118,Brian King,CUST-00335,Pixel 7a,Technology,Phones,1923.69,769.47,0.15,1,2019-11-27,South,United States,Florida,Credit Card,2019,11,November,4,27,2,Wednesday,48,0,0,1,2019-11,Fall,1,1923.69,40.0,1,1635.14,Very High,25147.64,8,3143.455,12659.69,0.06875,2019-09-16,2024-06-25,1744,698,Silver,220997.58,105,5666.6046153846155,86582.81999999999,39,Top
